orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
omz_770m_10952_0								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0												
omz_770m_10952_1					http://www.ncbi.nlm.nih.gov/protein/110635916  PFAM: thiamine pyrophosphate enzyme-like TPP-binding enzyme, central region TPP binding region KEGG: acetolactate synthase, large subunit protein (thiamine pyrophosphate-dependent enzyme)	19.0		thiamine pyrophosphate-dependent enzyme, possible carboligase or decarboxylase [Osedax symbiont Rs2]	10.0				2.2.1.6	Acetolactate synthase large subunit (EC 2.2.1.6) [Nocardia jiangxiensis NBRC 101359]	20.0				2.2.1.6	thiamine pyrophosphate protein domain-containing TPP-binding protein K01652 acetolactate synthase I/II/III large subunit [EC:2.2.1.6]	21.0
omz_770m_10953_0					http://www.ncbi.nlm.nih.gov/protein/192292512 Excinuclease ABC C subunit domain protein PFAM: KEGG: excinuclease	9.0		putative endonuclease containing URI domain protein [halophilic archaeon J07HX64]	8.0					Excinuclease ABC, C subunit domain protein [Thalassospira xiamenensis M-5 DSM 17429]	10.0					excinuclease ABC subunit C domain-containing protein K07461 putative endonuclease	8.0
omz_770m_10951_0					dys2 http://www.ncbi.nlm.nih.gov/protein/71082911 deoxyhypusine synthase-like protein transforms conserved lysine residue initiation factor 5A into	11.0		deoxyhypusine synthase [alpha proteobacterium SCGC AAA280-P20]	6.0		COG1899 # O Posttranslational modification, protein turnover, chaperones Function: Deoxyhypusine synthase Organism: Caulobacter vibrioides (Ccr)	14.0	2.5.1.46	Deoxyhypusine synthase (EC 2.5.1.46) [Sphingomonas sp. KC8]	17.0				2.5.1.46	deoxyhypusine synthase-like protein (EC:1.5.1.-) K00809 synthase [EC:2.5.1.46]	16.0
omz_770m_10951_1								agmatinase [Joostella marina]	3.0				3.5.3.11	Agmatinase (EC 3.5.3.11) [Joostella marina DSM 19592]	17.0				3.5.3.11	agmatinase (EC:3.5.3.11) K01480 [EC:3.5.3.11]	14.0
omz_770m_2891_0					http://www.ncbi.nlm.nih.gov/protein/237812203 ABC transporter, carbohydrate uptake transporter-2 (CUT2) family, permease protein identified match to protein family HMM PF02653	15.0		ribose ABC transporter, permease protein, partial [Burkholderia pseudomallei]	8.0		COG1172 # G Carbohydrate transport metabolism Function: Ribose/xylose/arabinose/galactoside ABC-type systems, permease components Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0		Ribose ABC transport system, permease protein RbsC (TC 3.A.1.2.1) [Vibrio nigripulchritudo ATCC 27043]	12.0				3.6.3.17	monosaccharide-transporting ATPase (EC:3.6.3.17) K10440 ribose transport system permease protein	18.0
omz_770m_2890_1					glmS http://www.ncbi.nlm.nih.gov/protein/189910059 glucosamine--fructose-6-phosphate aminotransferase Catalyzes first step hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as nitrogen source	18.0		Glucosamine--fructose-6-phosphate aminotransferase [Arcticibacter svalbardensis]	4.0		COG0449 # M Cell wall/membrane/envelope biogenesis Function: Glucosamine 6-phosphate synthetase, contains amidotransferase phosphosugar isomerase domains Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	22.0	2.6.1.16	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) [Verrucomicrobia bacterium SCGC AAA168-F10]	19.0	2.6.1.16	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN glmS PE 3 SV # UNIPROT P72720 L-GLN-FRUCT-6-P-AMINOTRANS-RXN SSP1148:SLL0220-MONOMER 2.6.1.16	34.0	2.6.1.16	glucosamine-fructose-6-phosphate aminotransferase, putative (EC:2.6.1.16) K00820 glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2.6.1.16]	19.0
omz_770m_2893_1					TTE1299 http://www.ncbi.nlm.nih.gov/protein/20807748 rRNA methylase Best Blastp hit gi|10175399|dbj|BAB06497.1| (AP001516) hemolysin-like protein [Bacillus halodurans], score 266, E-value 3.00E-70	16.0		RNA binding methyltransferase FtsJ like protein [alpha proteobacterium JLT2015]	8.0		COG1189 # J Translation, ribosomal structure biogenesis Function: Predicted rRNA methylase Organism: Bacillus halodurans (Bha)	15.0		RNA binding methyltransferase FtsJ like [Bacillus subtilis subsp. spizizenii TU-B-10]	10.0					Hemolysin A, putative K06442 putative hemolysin	5.0
omz_770m_2892_1								possible lipase/acylhydrolase (GDSL family) [Aurantimonas manganoxydans]	6.0		COG2755 # E Amino acid transport metabolism Function: Lysophospholipase L1 related esterases Organism: Mesorhizobium loti (Mlo)	16.0		Lysophospholipase L1 related esterases [Phyllobacterium sp. YR531]	7.0						
omz_770m_2895_0								 [marine gamma proteobacterium HTCC2080]	4.0					 [SAR86 cluster bacterium SAR86B]	4.0						
omz_770m_2897_0					purF http://www.ncbi.nlm.nih.gov/protein/83645239 amidophosphoribosyltransferase Catalyzes first step de novo purine nucleotide biosynthetic pathway	12.0		amidophosphoribosyltransferase [Pseudomonas sp. Chol1]	4.0		COG0034 # F Nucleotide transport metabolism Function: Glutamine phosphoribosylpyrophosphate amidotransferase Organism: Escherichia coli O157:H7 (Ecs)	15.0	2.4.2.14	Amidophosphoribosyltransferase (EC 2.4.2.14) [Alteromonas sp. S89]	16.0	2.4.2.14	Amidophosphoribosyltransferase OS Schizosaccharomyces pombe (strain ATCC 38366 / 972) GN ade4 PE 1 SV # UNIPROT P41390 PRPPAMIDOTRANS-RXN SPOM-XXX-01:SPOM-XXX-01-003021-MONOMER 2.4.2.14	30.0	2.4.2.14	amidophosphoribosyltransferase K00764 amidophosphoribosyltransferase [EC:2.4.2.14]	13.0
omz_770m_2896_0					http://www.ncbi.nlm.nih.gov/protein/256419248 protein unknown function DUF1501 PFAM: KEGG: hypothetical	7.0		, partial [SAR202 cluster bacterium SCGC AAA240-N13]	7.0					protein unknown function DUF1501 [Fibrella aestuarina]	5.0			
omz_770m_2896_1								 [SAR202 cluster bacterium SCGC AAA240-N13]	5.0												
omz_770m_2898_0					GpmA http://www.ncbi.nlm.nih.gov/protein/20808842 phosphoglycerate mutase 1 Best Blastp hit gi|13787029|pdb|1E58|A 'Chain A, E.Coli Cofactor-Dependent Phosphoglycerate Mutase', score 376, E-value 1.00E-103	19.0		phosphoglycerate mutase GpmA [Janthinobacterium sp. HH01]	6.0		COG0588 # G Carbohydrate transport metabolism Function: Phosphoglycerate mutase 1 Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0	5.4.2.1	Phosphoglycerate mutase (EC 5.4.2.1) [Ralstonia solanacearum Po82]	17.0	5.4.2.1	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase OS Nautilia profundicola (strain ATCC BAA-1463 / DSM 18972 AmH) GN gpmA PE 3 SV 1 # UNIPROT B9L9H5 3PGAREARR-RXN 5.4.2.1	34.0	5.4.2.1	similar to Phosphoglycerate mutase 1 K01834 phosphoglycerate [EC:5.4.2.1]	18.0
omz_770m_2898_1					http://www.ncbi.nlm.nih.gov/protein/71736599 electron transfer flavoprotein-ubiquinone oxidoreductase, putative identified similarity to SP:Q16134 match protein family HMM PF05187	14.0		electron transfer flavoprotein-ubiquinone oxidoreductase, putative [Pseudomonas avellanae]	7.0		COG0644 # C Energy production conversion Function: Dehydrogenases (flavoproteins) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0	1.5.5.1	Electron transfer flavoprotein-ubiquinone oxidoreductase (EC 1.5.5.1) [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	23.0				1.5.5.1	etfdh electron transfer flavoprotein-ubiquinone oxidoreductase K00311 electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	19.0
omz_770m_5201_1								Sel1 repeat protein, partial [Neisseria lactamica]	6.0												
omz_770m_5200_1					http://www.ncbi.nlm.nih.gov/protein/123968048 putative carboxypeptidase COG1619 Uncharacterized proteins, homologs microcin C7 resistance protein MccF [Defense mechanisms]	13.0		putative carboxypeptidase [Prochlorococcus marinus]	4.0				3.4.17.13	Muramoyltetrapeptide carboxypeptidase (EC 3.4.17.13) [Prochlorococcus marinus subsp. str. CCMP1375]	19.0				3.4.17.1	putative carboxypeptidase (EC:3.4.17.1 3.4.17.13) K01297 muramoyltetrapeptide [EC:3.4.17.13]	17.0
omz_770m_5205_0					amb2595 http://www.ncbi.nlm.nih.gov/protein/83311694 acetyl-CoA acetyltransferase Catalyzes synthesis acetoacetyl coenzyme A from two molecules acetyl A. It also act as thiolase, catalyzing reverse reaction generating two-carbon units four-carbon product fatty acid oxidation	30.0		acetyl-CoA acetyltransferase [Pseudomonas sp. M1]	5.0		COG0183 # I Lipid transport metabolism Function: Acetyl-CoA acetyltransferase Organism: Bacillus halodurans (Bha)	13.0	2.3.1.9	Acetyl-CoA acetyltransferase (EC 2.3.1.9) @ Beta-ketoadipyl CoA thiolase 2.3.1.-) [Pseudomonas aeruginosa 9BR]	22.0	2.3.1.174	Beta-ketoadipyl-CoA thiolase OS Acinetobacter sp. (strain ADP1) GN catF PE 3 SV 1 # UNIPROT Q43935 RXN-3641 ASP62977:ACIAD1450-MONOMER 2.3.1.174	29.0	2.3.1.9	dcaF acetyl-CoA acetyltransferase (EC:2.3.1.9) K00626 C-acetyltransferase [EC:2.3.1.9]	17.0
omz_770m_5205_1					amb2596 http://www.ncbi.nlm.nih.gov/protein/83311695 3-hydroxy-acyl-CoA dehydrogenase converts 3-hydroxyadipyl-CoA to beta-ketoadipyl-CoA phenylacetate degradation	10.0		3-hydroxy-acyl-CoA dehydrogenase [Magnetospirillum sp. SO-1]	5.0		COG1250 # I Lipid transport metabolism Function: 3-hydroxyacyl-CoA dehydrogenase Organism: Escherichia coli K12 (Eco)	14.0	1.1.1.35	3-hydroxyacyl-CoA dehydrogenase (EC 1.1.1.35) / Enoyl CoA hydratase 4.2.1.17) [Pseudomonas chlororaphis O6]	22.0		Probable 3-hydroxybutyryl-CoA dehydrogenase OS Escherichia coli (strain K12) GN paaH PE 1 SV # UNIPROT P76083 RXN0-2044 MetaCyc:G6716-MONOMER	18.0	1.1.1.157	3-hydroxyacyl-CoA dehydrogenase family protein (EC:1.1.1.157) K00074 3-hydroxybutyryl-CoA [EC:1.1.1.157]	17.0
omz_770m_5204_1								 [Gracilimonas tropica]	2.0												
omz_770m_5209_0					http://www.ncbi.nlm.nih.gov/protein/83815040 	1.0		, partial [Candidatus Poribacteria sp. WGA-A3]	6.0					FIG01042188:  [Salinibacter ruber DSM 13855]	5.0			
omz_770m_5208_0								 [SAR406 cluster bacterium SCGC AAA298-D23]	5.0												
omz_770m_4071_0								RdgB/HAM1 family non-canonical purine NTP pyrophosphatase [SAR324 cluster bacterium SCGC AAA001-C10]	11.0				3.6.1.19	( EC:3.6.1.19 ) [SAR324 cluster bacterium SCGC AAA001-C10]	18.0						
omz_770m_4072_0					kynU http://www.ncbi.nlm.nih.gov/protein/108758280 kynureninase identified match to protein family HMM TIGR01814	9.0		kynureninase [Indibacter alkaliphilus]	3.0				3.7.1.3	Kynureninase (EC 3.7.1.3) [Flavobacterium columnare ATCC 49512]	17.0	3.7.1.3	Kynureninase OS Salinispora tropica (strain ATCC BAA-916 / DSM 44818 CNB-440) GN kynU PE 3 SV 1 # UNIPROT A4XAL2 KYNURENINASE-RXN 3.7.1.3	32.0	3.7.1.3	Kynu kynureninase (L-kynurenine hydrolase) (EC:3.7.1.3) K01556 [EC:3.7.1.3]	17.0
omz_770m_4075_1								 [Verrucomicrobia bacterium SCGC AB-629-E09]	4.0												
omz_770m_4074_0					http://www.ncbi.nlm.nih.gov/protein/161529171 multicopper oxidase type 3 PFAM: 2 KEGG: twin-arginine translocation pathway signal	12.0		copper oxidase [Marine Group I thaumarchaeote SCGC AB-629-I23]	8.0					Multicopper oxidase [Nitrosopumilus maritimus SCM1]	5.0					multicopper oxidase type 3	4.0
omz_770m_4074_1					pyrB http://www.ncbi.nlm.nih.gov/protein/18976971 aspartate carbamoyltransferase catalytic subunit catalyzes transfer carbamoyl moiety from phosphate to L- pyrimidine biosynthesis	16.0		aspartate carbamoyltransferase catalytic subunit [Clostridium sartagoforme]	6.0		COG0540 # F Nucleotide transport metabolism Function: Aspartate carbamoyltransferase, catalytic chain Organism: Thermoplasma volcanium (Tvo)	15.0	2.1.3.2	Aspartate carbamoyltransferase (EC 2.1.3.2) [Vibrio tubiashii ATCC 19109]	18.0	2.1.3.2	Aspartate carbamoyltransferase OS Halorubrum lacusprofundi (strain ATCC 49239 / DSM 5036 JCM 8891 ACAM 34) GN pyrB PE 3 SV 1 # UNIPROT B9LND9 ASPCARBTRANS-RXN 2.1.3.2	36.0	6.3.5.5	Cbr-pyr-1 C. briggsae CBR-PYR-1 protein K11540 carbamoyl-phosphate synthase / aspartate carbamoyltransferase dihydroorotase [EC:6.3.5.5 2.1.3.2 3.5.2.3]	24.0
omz_770m_4077_0					http://www.ncbi.nlm.nih.gov/protein/209696026 ABC transporter, integral membrane protein Similar to Escherichia coli Inner transport permease YadH UniProt:P0AFN6 (256 aa) fasta scores: E() 2.4e-55, 69.141% id 256 aa	24.0		ABC-type multidrug transport system, permease component [Photobacterium sp. AK15]	9.0		COG0842 # V Defense mechanisms Function: ABC-type multidrug transport system, permease component Organism: Escherichia coli O157:H7 EDL933 (EcZ)	18.0		ABC-type multidrug transport system, permease component [Photobacterium leiognathi subsp. mandapamensis svers.1.1.]	11.0					ABC-2 type transporter K09686 antibiotic transport system permease protein	8.0
omz_770m_4077_1					http://www.ncbi.nlm.nih.gov/protein/156935347  KEGG: pen:PSEEN1596 6.9e-101 ABC transporter, ATP-binding COG: COG1131 ABC-type multidrug transport system, ATPase component Psort location: cytoplasmic, score: 23	20.0		ABC-type multidrug transporter ATP binding component [Aeromonas molluscorum]	8.0		COG1131 # V Defense mechanisms Function: ABC-type multidrug transport system, ATPase component Organism: Escherichia coli O157:H7 EDL933 (EcZ)	18.0		ABC-type multidrug transport system, ATPase component [Idiomarina sp. A28L]	9.0				3.6.3.27	ABC transporter, ATPase subunit (EC:3.6.3.27) K09687 antibiotic transport system ATP-binding protein	20.0
omz_770m_4078_0					groEL http://www.ncbi.nlm.nih.gov/protein/83591926 chaperonin GroEL 60 kDa chaperone family promotes refolding misfolded polypeptides especially under stressful conditions forms two stacked rings heptamers to form barrel-shaped 14mer ends be capped GroES proteins enter barrel where they are refolded when GroES binds many bacteria multiple copies gene which active different environmental B.japonicum protein this cluster expressed constitutively Rhodobacter, Corynebacterium Rhizobium not essential growth	58.0		molecular chaperone GroEL [alpha proteobacterium IMCC14465]	6.0		COG0459 # O Posttranslational modification, protein turnover, chaperones Function: Chaperonin GroEL (HSP60 family) Organism: Sinorhizobium meliloti (Sme)	16.0		Heat shock protein 60 family chaperone GroEL [Acetobacter pasteurianus NBRC 101655]	10.0					HSP60 HSP60 (HEAT SHOCK PROTEIN 60) ATP binding K04077 chaperonin GroEL	10.0
omz_770m_2099_0					http://www.ncbi.nlm.nih.gov/protein/85372955 putative methylase/helicase COG0286 Type I restriction-modification system methyltransferase subunit	10.0		putative methylase/helicase, partial [Sphingobium yanoikuyae]	5.0		NULL # L Replication, recombination repair Function: Transposase inactivated derivatives Organism: Nostoc sp. PCC 7120 (Nos)	16.0		Probably methylase/helicase [Nostoc sp. PCC 7120]	6.0					putative methylase/helicase	2.0
omz_770m_2098_0					ampG http://www.ncbi.nlm.nih.gov/protein/71082918 muropeptide permease AmpG	5.0		muropeptide permease [alpha proteobacterium SCGC AAA536-K22]	6.0					AmpG permease [alpha proteobacterium HIMB5]	5.0					muropeptide permease (EC:2.3.1.-) K08218 MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	13.0
omz_770m_2091_0					aceE http://www.ncbi.nlm.nih.gov/protein/114319431 pyruvate dehydrogenase subunit E1 E1 component part dehydrogenase forms complex DlaT LpdC	12.0		pyruvate dehydrogenase subunit E1 [Rhodopirellula sp. SWK7]	7.0		COG2609 # C Energy production conversion Function: Pyruvate dehydrogenase complex, (E1) component Organism: Escherichia coli O157:H7 EDL933 (EcZ)	18.0	1.2.4.1	Pyruvate dehydrogenase E1 component (EC 1.2.4.1) [endosymbiont Tevnia jerichonana (vent Tica)]	21.0	1.2.4.1	Pyruvate dehydrogenase E1 component OS Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) GN aceE PE 1 SV # UNIPROT A0R0B0 RXN0-1134 1.2.4.1	32.0	1.2.4.1	2-oxo-acid dehydrogenase E1 subunit, homodimeric type K00163 pyruvate component [EC:1.2.4.1]	20.0
omz_770m_2093_0								putative monooxygenase [Novosphingobium tardaugens]	4.0												
omz_770m_2092_0								 [Azoarcus sp. KH32C]	3.0												
omz_770m_2094_0								 [Hymenobacter aerophilus]	2.0												
omz_770m_2097_0					BB0614 http://www.ncbi.nlm.nih.gov/protein/33599604 acetyl-CoA acetyltransferase Catalyzes synthesis acetoacetyl coenzyme A from two molecules acetyl A. It also act as thiolase, catalyzing reverse reaction generating two-carbon units four-carbon product fatty acid oxidation	30.0		putative acetyl-CoA acetyltransferase [Gordonia malaquae]	5.0		COG0183 # I Lipid transport metabolism Function: Acetyl-CoA acetyltransferase Organism: Streptococcus pyogenes M1 GAS (Spy)	15.0	2.3.1.9	Acetyl-CoA acetyltransferase (EC 2.3.1.9) [Mycobacterium massiliense CCUG 48898]	18.0				2.3.1.9	acetyl-CoA acetyltransferase (EC:2.3.1.9) K00626 C-acetyltransferase [EC:2.3.1.9]	16.0
omz_770m_2096_0					http://www.ncbi.nlm.nih.gov/protein/85373708 putative outer membrane receptor protein COG4772 Outer Fe3+-dicitrate	8.0		membrane protein [Sphingopyxis baekryungensis]	3.0					TonB-dependent receptor [Citromicrobium sp. JLT1363]	5.0					putative outer membrane receptor protein K02014 iron complex outermembrane recepter protein	9.0
omz_770m_1529_0								FAD-dependent oxidoreductase [Chthoniobacter flavus]	4.0				1.4.99.1	D-amino acid dehydrogenase small subunit (EC 1.4.99.1) [Chthoniobacter flavus Ellin428]	20.0						
omz_770m_5671_0					recG http://www.ncbi.nlm.nih.gov/protein/161830062 ATP-dependent DNA helicase RecG catalyzes branch migration Holliday junction intermediates	12.0		ATP-dependent DNA helicase RecG [Photobacterium sp. AK15]	7.0		COG1200 # LK Function: RecG-like helicase Organism: Escherichia coli O157:H7 (Ecs)	11.0		ATP-dependent DNA helicase RecG (EC 3.6.1.-) [endosymbiont Tevnia jerichonana (vent Tica)]	11.0				3.6.4.12	ATP-dependent DNA helicase RecG (EC:3.6.1.-) K03655 [EC:3.6.4.12]	17.0
omz_770m_5673_0								 [SAR324 cluster bacterium SCGC AB-629-O05]	5.0												
omz_770m_5673_1								methyl-viologen-reducing hydrogenase subunit delta [SAR324 cluster bacterium SCGC AAA001-C10]	9.0					Iron-sulfur cluster-binding protein [SAR324 cluster bacterium SCGC AAA001-C10]	7.0						
omz_770m_5676_0														 [Verrucomicrobia bacterium SCGC AAA168-F10]	4.0						
omz_770m_5679_1					HutU http://www.ncbi.nlm.nih.gov/protein/20806958 urocanate hydratase catalyzes formation 4-imidazolone-5-propanoate from during histidine metabolism	11.0		urocanate hydratase [Cupriavidus sp. HMR-1]	5.0		COG2987 # E Amino acid transport metabolism Function: Urocanate hydratase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	4.2.1.49	Urocanate hydratase (EC 4.2.1.49) [Burkholderia ubonensis Bu]	17.0	4.2.1.49	Probable urocanate hydratase OS Halobacterium salinarum (strain ATCC 29341 / DSM 671 R1) GN hutU PE 3 SV 1 # UNIPROT B0R541 UROCANATE-HYDRATASE-RXN HSAL478009:OE2734F-MONOMER 4.2.1.49	35.0	4.2.1.49	hutU urocanate hydratase (EC:4.2.1.49) K01712 [EC:4.2.1.49]	16.0
omz_770m_6443_0					http://www.ncbi.nlm.nih.gov/protein/226225800 putative sodium/solute symporter	4.0		sodium:solute symporter [Candidatus Chloracidobacterium thermophilum]	5.0					 [Gemmatimonas aurantiaca T-27]	3.0					putative sodium/solute symporter	3.0
omz_770m_7447_0					http://www.ncbi.nlm.nih.gov/protein/134287817 TraN protein KEGG: protein	3.0		conjugal transfer protein TraN [Burkholderia sp. Ch1-1]	6.0					IncI1 plasmid conjugative transfer protein TraN [Burkholderia vietnamiensis strain G4]	9.0					TraN protein K12213 intracellular multiplication protein IcmK	5.0
omz_770m_6440_0								 [SAR406 cluster bacterium SCGC AB-629-J13]	5.0												
omz_770m_7441_0					guaA http://www.ncbi.nlm.nih.gov/protein/78187788 GMP synthase contains glutamine-hydrolyzing domain glutamine amidotransferase GMP-binding domain functions to produce from XMP IMP pathway	17.0		GMP synthase [glutamine-hydrolyzing] [Sphingobium yanoikuyae]	5.0		COG0519 # F Nucleotide transport metabolism Function: GMP synthase, PP-ATPase domain/subunit Organism: Bacillus halodurans (Bha)	15.0	6.3.5.2	GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / ATP pyrophosphatase [Clostridium difficile 70-100-2010]	23.0	6.3.5.2	GMP synthase [glutamine-hydrolyzing] OS Bacteroides vulgatus (strain ATCC 8482 / DSM 1447 NCTC 11154) GN guaA PE 3 SV 1 # UNIPROT A6L686 GMP-SYN-GLUT-RXN 6.3.5.2	35.0	6.3.5.2	 K01951 GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	15.0
omz_770m_7440_0					kdsC http://www.ncbi.nlm.nih.gov/protein/218667708 3-deoxy-D-manno-octulosonate 8-phosphate phosphatase identified similarity to SP:P45396 match protein family HMM TIGR01662 TIGR01670	14.0		HAD family hydrolase [Acidithiobacillus ferrooxidans]	5.0				3.1.3.45	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45) [Acidithiobacillus ferrooxidans ATCC 53993]	19.0				3.1.3.45	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase, YrbI family (EC:3.1.3.45) K03270 phosphatase (KDO 8-P phosphatase) [EC:3.1.3.45]	22.0
omz_770m_3328_0					hemF http://www.ncbi.nlm.nih.gov/protein/110678607 coproporphyrinogen III oxidase catalyzes conversion propionic acid groups rings I to vinyl during heme synthesis	17.0		Coproporphyrinogen III oxidase, aerobic [alpha proteobacterium JLT2015]	7.0		COG0408 # H Coenzyme transport metabolism Function: Coproporphyrinogen III oxidase Organism: Rickettsia conorii (Rco)	14.0	1.3.3.3	Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3) [Sphingomonas sp. KC8]	19.0	1.3.3.3	Coproporphyrinogen-III oxidase OS Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN HEM13 PE 1 SV 2 # UNIPROT P11353 RXN0-1461 1.3.3.3	31.0	1.3.3.3	hem13 coproporphyrinogen III oxidase (predicted) (EC:1.3.3.3) K00228 [EC:1.3.3.3]	18.0
omz_770m_3329_0					http://www.ncbi.nlm.nih.gov/protein/152989129  Annotation generated automatically transferring annotation from manually curated GenBank accession AE004091 identified match to protein family HMM PF04055 TIGR00048	19.0		ribosomal RNA large subunit methyltransferase N [Pseudomonas sp. HPB0071]	9.0		COG0820 # R General function prediction only Function: Predicted Fe-S-cluster redox enzyme Organism: Escherichia coli O157:H7 (Ecs)	17.0		Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-) [Pseudomonas mendocina NK-01]	11.0					putative Fe-S-cluster redox enzyme K06941 ribosomal RNA large subunit methyltransferase N [EC:2.1.1.-]	12.0
omz_770m_2123_1					http://www.ncbi.nlm.nih.gov/protein/121594809 bifunctional 3-phosphoshikimate 1-carboxyvinyltransferase/cytidine monophosphate kinase catalyzes formation 5-O-(1-carboxyvinyl)-3-phosphoshikimate from phosphoenolpyruvate tryptophan biosynthesis CMP phosphorylation	15.0		cytidylate kinase [Capnocytophaga sp. oral taxon 326]	7.0		COG0283 # F Nucleotide transport metabolism Function: Cytidylate kinase Organism: Streptococcus pyogenes M1 GAS (Spy)	15.0	2.7.4.14	Cytidylate kinase (EC 2.7.4.14) [Capnocytophaga sp. oral taxon 335 str. F0486]	21.0	6.3.2.1	Bifunctional pantoate ligase/cytidylate kinase OS Synechococcus sp. (strain JA-2-3B'a(2-13)) GN panC/cmk PE 3 SV 1 # UNIPROT Q2JJ30 PANTOATE-BETA-ALANINE-LIG-RXN 6.3.2.1	30.0	2.7.4.14	cmk cytidylate kinase (EC:2.7.4.14) K00945 [EC:2.7.4.14]	16.0
omz_770m_3320_1					http://www.ncbi.nlm.nih.gov/protein/261854772 general secretion pathway protein G TIGRFAM: PFAM: type II system KEGG: G	11.0		type II secretion system protein G [SAR86 cluster bacterium SAR86E]	9.0					General secretion pathway protein G [Simiduia agarivorans SA1 DSM 21679]	9.0					general secretion pathway protein G K02456 G	5.0
omz_770m_3325_1		 [Phaeobacter gallaeciensis DSM 17395 CIP 105210] (GT:32)	7.0					 [Roseobacter sp. CCS2]	3.0					FIG00917801:  [Phaeobacter gallaeciensis BS107]	4.0						
omz_770m_6323_0					http://www.ncbi.nlm.nih.gov/protein/161528419 anthranilate synthase PFAM: Anthranilate synthase component I domain protein Chorismate binding-like KEGG: TrpE	12.0		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0				4.1.3.27	Anthranilate synthase, aminase component (EC 4.1.3.27) # TrpAa [Nitrosopumilus maritimus SCM1]	21.0				4.1.3.27	anthranilate/para-aminobenzoate synthases component I (EC:4.1.3.27) K01657 anthranilate synthase [EC:4.1.3.27]	19.0
omz_770m_6320_0					SerS http://www.ncbi.nlm.nih.gov/protein/20806566 seryl-tRNA synthetase catalyzes two-step reaction, first charging serine molecule linking its carboxyl group to alpha-phosphate ATP, followed transfer aminoacyl-adenylate tRNA	22.0		seryl-tRNA synthetase [Anoxybacillus sp. DT3-1]	5.0		COG0172 # J Translation, ribosomal structure biogenesis Function: Seryl-tRNA synthetase Organism: Listeria innocua (Lin)	14.0	6.1.1.11	Seryl-tRNA synthetase (EC 6.1.1.11) [Alicyclobacillus acidocaldarius subsp. Tc-4-1]	18.0	6.1.1.11	Seryl-tRNA synthetase OS Coprothermobacter proteolyticus (strain ATCC 35245 / DSM 5265 BT) GN serS PE 3 SV 1 # UNIPROT B5Y8D8 SERINE--TRNA-LIGASE-RXN 6.1.1.11	33.0	6.1.1.11	serS seryl-tRNA synthetase (EC:6.1.1.11) K01875 [EC:6.1.1.11]	16.0
omz_770m_6325_0					hldE http://www.ncbi.nlm.nih.gov/protein/209965807 bifunctional protein hldE Gene symbol synonyms rfaE, waaE.Also called D-beta-D-heptose 7-phosphate kinase, 7-phosphotransferase, 1-phosphate adenosyltransferase. identified match to family HMM PF01144 TIGR02428	22.0		D-beta-D-heptose 1-phosphate adenosyltransferase [Oceanibaculum indicum]	5.0					ADP-heptose synthase (EC 2.7.-.-) / D-glycero-beta-D-manno-heptose 7-phosphate kinase [Thalassospira xiamenensis M-5 DSM 17429]	13.0					D-beta-D-heptose 1-phosphate adenylyltransferase / D-alpha,beta-D-heptose 7-phosphate 1-kinase (EC:2.7.7.- 2.7.1.-) K03272 kinase adenosyltransferase [EC:2.7.1.- 2.7.7.-]	14.0
