orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
below_euphotic_200m_6533_0								 [Pirellula staleyi]	2.0					similar to pre-neck appendage protein [Gemmata obscuriglobus UQM 2246]	8.0			
below_euphotic_200m_7229_0					ctaB http://www.ncbi.nlm.nih.gov/protein/57239502 protoheme IX farnesyltransferase converts farnesyl diphosphate to heme O	11.0		protoheme IX farnesyltransferase [Acidocella sp. MX-AZ02]	6.0		COG0109 # O Posttranslational modification, protein turnover, chaperones Function: Polyprenyltransferase (cytochrome oxidase assembly factor) Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	20.0		Heme O synthase, protoheme IX farnesyltransferase (EC 2.5.1.-) COX10-CtaB [Brucella melitensis bv. 1 str. M5]	15.0					ctaB protoheme IX farnesyltransferase (EC:2.5.1.-) K02301 [EC:2.5.1.-]	7.0
below_euphotic_200m_7229_1														 [Magnetospirillum magnetotacticum MS-1]	3.0						
below_euphotic_200m_7228_0					http://www.ncbi.nlm.nih.gov/protein/114561803 Mg2 transporter protein, CorA family protein PFAM: KEGG: son:SO3984 magnesium transporter, putative	12.0		Magnesium cobalt transport protein CorA [Caenispirillum salinarum]	6.0					CmaX protein [Francisella noatunensis subsp. orientalis str. Toba 04]	8.0					Mg2+ transporter protein, CorA family protein K03284 metal ion transporter, MIT	10.0
below_euphotic_200m_5347_0					mvaB http://www.ncbi.nlm.nih.gov/protein/24373458 hydroxymethylglutaryl-CoA lyase identified sequence similarity putative	8.0		hydroxymethylglutaryl-CoA lyase [Glaciecola polaris]	4.0		COG0119 # E Amino acid transport metabolism Function: Isopropylmalate/homocitrate/citramalate synthases Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	4.1.3.4	Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4) [Alteromonas macleodii str. 'Black Sea 11']	20.0	4.1.3.4	Hydroxymethylglutaryl-CoA lyase, mitochondrial OS Arabidopsis thaliana GN HMGCL PE 1 SV 2 # UNIPROT O81027 HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN 4.1.3.4	27.0	4.1.3.4	HMGCL, HL 3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase (EC:4.1.3.4) K01640 hydroxymethylglutaryl-CoA [EC:4.1.3.4]	19.0
below_euphotic_200m_7223_0					http://www.ncbi.nlm.nih.gov/protein/161527518 	1.0		 [Candidatus Nitrosopumilus salaria]	3.0					 [Nitrosopumilus maritimus SCM1]	3.0			
below_euphotic_200m_7220_0					thiD http://www.ncbi.nlm.nih.gov/protein/225847874 phosphomethylpyrimidine kinase identified match to protein family HMM PF08543 TIGR00097	11.0		phosphomethylpyrimidine kinase, partial [Anaerophaga sp. HS1]	6.0		COG0351 # H Coenzyme transport metabolism Function: Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase Organism: Pyrococcus horikoshii (Pho)	13.0	2.7.4.7	Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7) [Paenibacillus polymyxa ATCC 842]	20.0	2.7.1.49	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase OS Haemophilus influenzae (strain ATCC 51907 / DSM 11121 KW20 Rd) GN thiD PE 3 SV 1 # UNIPROT P44697 PYRIMSYN3-RXN 2.7.1.49 2.7.4.7	35.0	2.7.1.49	 K14153 hydroxymethylpyrimidine kinase / phosphomethylpyrimidine thiamine-phosphate diphosphorylase [EC:2.7.1.49 2.7.4.7 2.5.1.3]	20.0
below_euphotic_200m_7227_0								 [Amycolicicoccus subflavus]	2.0					 [Amycolicicoccus subflavus DQS3-9A1]	3.0			
below_euphotic_200m_7226_0					ptrB http://www.ncbi.nlm.nih.gov/protein/23501457 protease II identified similarity to EGAD:17797 match protein family HMM PF00326 PF02897	13.0		peptidase S9 [Nitratireductor pacificus]	4.0		COG1770 # E Amino acid transport metabolism Function: Protease II Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	17.0	3.4.21.83	Protease II (EC 3.4.21.83) [Brucella canis HSK A52141]	18.0				3.4.21.83	aminopeptidase K01354 oligopeptidase B [EC:3.4.21.83]	15.0
below_euphotic_200m_7225_0					tbuA2 http://www.ncbi.nlm.nih.gov/protein/124267729 toluene monooxygenase beta subunit	6.0		toluene monooxygenase subunit beta [Methylibium petroleiphilum]	6.0					Toluene-4-monooxygenase, subunit TmoE [Nocardia aobensis NBRC 100429]	7.0					tbuA2 toluene monooxygenase subunit beta	5.0
below_euphotic_200m_7224_0					http://www.ncbi.nlm.nih.gov/protein/269837595 phosphoribosylformylglycinamidine cyclo-ligase KEGG: phosphoribosylaminoimidazole synthetase TIGRFAM: cyclo- ligase PFAM: AIR synthase related protein domain protein	14.0		Phosphoribosylformylglycinamidine cyclo-ligase [candidate division ZIXI]	5.0				6.3.3.1	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) [Thermotoga thermarum DSM 5069]	18.0				6.3.3.1	purM phosphoribosylformylglycinamidine cyclo-ligase (EC:6.3.3.1) K01933 [EC:6.3.3.1]	16.0
below_euphotic_200m_6283_0					pyrH http://www.ncbi.nlm.nih.gov/protein/23099043 uridylate kinase Catalyzes phosphorylation UMP to UDP	9.0		uridylate kinase [Salimicrobium sp. MJ3]	5.0		COG0528 # F Nucleotide transport metabolism Function: Uridylate kinase Organism: Staphylococcus aureus N315 (Sau)	14.0		Uridylate kinase (EC 2.7.4.-) [Paenibacillus polymyxa ATCC 842]	8.0	2.7.4.22	Uridylate kinase OS Synechocystis sp. (strain ATCC 27184 / PCC 6803 N-1) GN pyrH PE 3 SV 1 # UNIPROT P74457 2.7.4.22-RXN SSP1148:SLL0144-MONOMER 2.7.4.22	34.0	2.7.4.22	Uridylate kinase, putative K09903 uridylate kinase [EC:2.7.4.22]	17.0
below_euphotic_200m_6283_1					frr http://www.ncbi.nlm.nih.gov/protein/147677590 ribosome recycling factor Rrf Frr ribosome-recycling release factor 4 RF4 recycles ribosomes translation termination along RF-3 elongation EF-G A GTPase-dependent process results 50S from 70S inhibited RF-1 essential viability structurally similar to tRNAs	34.0		ribosome recycling factor [Kineosphaera limosa]	5.0		COG0233 # J Translation, ribosomal structure biogenesis Function: Ribosome recycling factor Organism: Ralstonia solanacearum (Rso)	15.0		Ribosome recycling factor [Paenibacillus polymyxa ATCC 842]	7.0					frr ribosome recycling factor, RRF K02838 factor	7.0
below_euphotic_200m_6287_1					etfB http://www.ncbi.nlm.nih.gov/protein/23502819 electron transfer flavoprotein, beta subunit identified similarity to EGAD:17375 match protein family HMM PF01012	15.0		electron transfer flavoprotein subunit beta [Acidovorax sp. KKS102]	8.0		COG2086 # C Energy production conversion Function: Electron transfer flavoprotein, beta subunit Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	19.0		Electron transfer flavoprotein, beta subunit [Comamonas testosteroni ATCC 11996]	9.0					electron transfer flavoprotein beta-subunit, putative K03521 beta subunit	8.0
below_euphotic_200m_6285_0					uxaA http://www.ncbi.nlm.nih.gov/protein/194291840 altronic acid hydratase Evidence 2a : Function homologous gene experimentally demonstrated other organism PubMedId 3038546 Product type e enzyme	21.0		altronate dehydratase [Ralstonia sp. GA3-3]	5.0		COG2721 # G Carbohydrate transport metabolism Function: Altronate dehydratase Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0	4.2.1.7	Altronate hydrolase (EC 4.2.1.7) [Bradyrhizobium japonicum USDA 6]	18.0				4.2.1.7	D-galactarate dehydratase/altronate hydrolase family protein 3 (EC:4.2.1.-) K01685 altronate [EC:4.2.1.7]	19.0
below_euphotic_200m_6288_0					http://www.ncbi.nlm.nih.gov/protein/161528107  PFAM: Protein unknown function DUF1512 KEGG: protein	7.0		 [Marine Group I thaumarchaeote SCGC AB-629-I23]	6.0					 [Nitrosopumilus maritimus SCM1]	3.0			
below_euphotic_200m_359_0								2-methylthioadenine synthetase [Anaerophaga sp. HS1]	5.0					tRNA-i(6)A37 methylthiotransferase [Marinilabilia salmonicolor JCM 21150]	6.0						
below_euphotic_200m_350_1								 [Blastopirellula marina]	2.0					 [Blastopirellula marina DSM 3645]	4.0						
below_euphotic_200m_352_0					http://www.ncbi.nlm.nih.gov/protein/116747980 pepF/M3 family oligoendopeptidase TIGRFAM: oligoendopeptidase, family PFAM: peptidase M3A M3B, thimet/oligopeptidase F Oligopeptidase KEGG: dps:DP1442 related to oligopeptidase	18.0		 [uncultured Desulfofustis sp. PB-SRB1]	4.0					Oligoendopeptidase F [Verrucomicrobia bacterium SCGC AAA168-F10]	6.0					peptidase M3A M3B thimet/oligopeptidase F K08602 oligoendopeptidase F [EC:3.4.24.-]	8.0
below_euphotic_200m_357_0					http://www.ncbi.nlm.nih.gov/protein/154173934 sodium-dependent transporter identified match to protein family HMM PF01758	9.0		sodium transporter [Methanolobus psychrophilus]	4.0		COG0385 # R General function prediction only Function: Predicted Na+-dependent transporter Organism: Salmonella typhimurium LT2 (Sty)	16.0		COG0385 sodium-dependent transporter [Salmonella enterica subsp. serovar Enteritidis str. SARB17]	10.0					bile acid:sodium symporter K03453 acid:Na+ symporter, BASS family	8.0
below_euphotic_200m_135_1								 [SAR324 cluster bacterium SCGC AAA240-J09]	5.0												
below_euphotic_200m_134_0					http://www.ncbi.nlm.nih.gov/protein/158312931 methylmalonyl-CoA mutase, large subunit KEGG: fal:FRAAL5865 mutase TIGRFAM: PFAM: ArgK protein cobalamin B12-binding domain protein	14.0		methylmalonyl-CoA mutase N-terminal domain protein [Streptomyces turgidiscabies]	6.0		COG1884 # I Lipid transport metabolism Function: Methylmalonyl-CoA mutase, N-terminal domain/subunit Organism: Bacillus halodurans (Bha)	15.0	5.4.99.2	B12 binding domain / kinase Methylmalonyl-CoA mutase (EC 5.4.99.2) [Serinicoccus profundi MCCC 1A05965]	23.0				5.4.99.2	methylmalonyl-CoA mutase, N-terminal:methylmalonyl-CoA C-terminal (EC:5.4.99.2) K11942 mutase [EC:5.4.99.2]	18.0
below_euphotic_200m_136_0					http://www.ncbi.nlm.nih.gov/protein/110834650 	1.0		 [Alcanivorax sp. P2S70]	3.0					 [Alcanivorax borkumensis SK2]	3.0			
below_euphotic_200m_136_1								 [Alcanivorax sp. PN-3]	3.0					 [Alcanivorax dieselolei B5]	3.0						
below_euphotic_200m_131_0					aroB http://www.ncbi.nlm.nih.gov/protein/146294788 3-dehydroquinate synthase catalyzes formation from 3-deoxy-arabino-heptulonate 7-phosphate functions aromatic amino acid biosynthesis	14.0		3-dehydroquinate synthase [Pseudomonas sp. Chol1]	5.0		COG0337 # E Amino acid transport metabolism Function: 3-dehydroquinate synthetase Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0	4.2.3.4	3-dehydroquinate synthase (EC 4.2.3.4) [endosymbiont Tevnia jerichonana (vent Tica)]	19.0	4.2.3.4	3-dehydroquinate synthase OS Halorhodospira halophila (strain DSM 244 / SL1) GN aroB PE 3 SV 1 # UNIPROT A1WZA9 3-DEHYDROQUINATE-SYNTHASE-RXN 4.2.3.4	31.0	4.2.3.4	DHQS6, DHQS7 3-dehydroquinate synthase (EC:4.2.3.4) K01735 [EC:4.2.3.4]	17.0
below_euphotic_200m_130_0					acoB http://www.ncbi.nlm.nih.gov/protein/45657761 pyruvate dehydrogenase subunit beta catalyzes oxidative decarboxylation concomitant acetylation lipoic acid-containing dihydrolipoamide acyltransferase within complex. The complex overall conversion to acetyl-CoA CO(2) it contains multiple copies three enzymatic components: (E1), acetyltransferase (E2) lipoamide	35.0		putative pyruvate dehydrogenase E1 component subunit beta [Capnocytophaga sp. oral taxon 380]	12.0		COG0022 # C Energy production conversion Function: Pyruvate/2-oxoglutarate dehydrogenase complex, (E1) component, eukaryotic type, beta subunit Organism: Streptococcus pneumoniae TIGR4 (Spn)	21.0	1.2.4.1	Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1) [Leptospira santarosai str. 200702252]	22.0	1.2.4.1	Pyruvate dehydrogenase E1 component subunit beta OS Zymomonas mobilis GN pdhB PE 3 SV 2 # UNIPROT O66113 RXN0-1134 ZMOB264203:ZMO1605-MONOMER 1.2.4.1	31.0	1.2.4.1	MAB1 MAB1 (MACCI-BOU) catalytic/ pyruvate dehydrogenase (acetyl-transferring) (EC:1.2.4.1) K00162 E1 component subunit beta [EC:1.2.4.1]	23.0
below_euphotic_200m_133_0					fumC http://www.ncbi.nlm.nih.gov/protein/116749533 fumarate hydratase class II family (does not require metal) tetrameric enzyme fumarase C reversibly converts (S)-malate to water functions TCA cycle	23.0		fumarate hydratase [Halorubrum saccharovorum]	4.0		COG0114 # C Energy production conversion Function: Fumarase Organism: Salmonella typhimurium LT2 (Sty)	13.0	4.2.1.2	Fumarate hydratase class II (EC 4.2.1.2) [Leptospira inadai serovar Lyme str. 10]	22.0	4.2.1.2	Fumarate hydratase class II OS Halobacterium salinarium (strain ATCC 700922 / JCM 11081 NRC-1) GN fumC PE 3 SV 1 # UNIPROT Q9HQ29 FUMHYDR-RXN HSP64091:VNG1356G-MONOMER 4.2.1.2	36.0	4.2.1.2	GJ16988 gene product from transcript GJ16988-RA K01679 fumarate hydratase, class II [EC:4.2.1.2]	22.0
below_euphotic_200m_132_0								tRNA (N6-dimethylallyl-A37)-dimethylallyltransferase [SAR324 cluster bacterium SCGC AAA001-C10]	7.0				2.5.1.75	tRNA dimethylallyltransferase (EC 2.5.1.75) [SAR324 cluster bacterium SCGC AAA240-J09]	19.0	2.5.1.75	tRNA dimethylallyltransferase OS Symbiobacterium thermophilum GN miaA PE 3 SV 1 # UNIPROT Q67NL1 RXN0-6274 STHE292459:STH1747-MONOMER 2.5.1.75	27.0			
below_euphotic_200m_2289_0								Nucleoside-diphosphate-sugar epimerase [SAR324 cluster bacterium JCVI-SC AAA005]	7.0					nucleoside-diphosphate-sugar epimerase [SAR324 cluster bacterium JCVI-SC AAA005]	7.0						
below_euphotic_200m_1422_0					http://www.ncbi.nlm.nih.gov/protein/158319487 methylmalonyl-CoA mutase, large subunit KEGG: tte:TTE1217 Methylmalonyl-CoA N-terminal domain/subunit TIGRFAM: PFAM: mutase	13.0		methylmalonyl-CoA mutase, large subunit [Natrinema gari]	6.0		COG1884 # I Lipid transport metabolism Function: Methylmalonyl-CoA mutase, N-terminal domain/subunit Organism: Halobacterium sp. NRC-1 (Hbs)	16.0	5.4.99.2	Methylmalonyl-CoA mutase (EC 5.4.99.2) [Brevibacillus laterosporus LMG 15441]	18.0	5.4.99.2	Probable methylmalonyl-CoA mutase large subunit OS Mycobacterium tuberculosis GN mutB PE 3 SV 1 # UNIPROT P65487 METHYLMALONYL-COA-MUT-RXN 5.4.99.2	29.0	5.4.99.2	mmcm-1 MethylMalonylCoA Mutase homolog family member (mmcm-1) K01847 methylmalonyl-CoA mutase [EC:5.4.99.2]	21.0
below_euphotic_200m_3839_0								 [Chloroflexi bacterium SCGC AB-629-P13]	4.0												
below_euphotic_200m_3839_1					http://www.ncbi.nlm.nih.gov/protein/220929572 ABC transporter related PFAM: SMART: AAA ATPase KEGG: ABC-type multidrug transport system, ATPase component	14.0		sulfate ABC transporter ATPase [Bacillus bataviensis]	6.0					ABC transporter, ATP-binding protein [Sporolactobacillus vineae DSM 21990 SL153]	8.0					ABC transporter-like protein K09687 antibiotic transport system ATP-binding protein	7.0
below_euphotic_200m_3833_1								 [SAR324 cluster bacterium SCGC AAA240-J09]	5.0					 [SAR324 cluster bacterium SCGC AAA240-J09]	5.0						
below_euphotic_200m_3834_0								mucin-desulfating sulfatase (N-acetylglucosamine-6-sulfatase) [Lentisphaera araneosa]	5.0				3.1.6.1	Arylsulfatase (EC 3.1.6.1) [Lentisphaera araneosa HTCC2155]	16.0						
below_euphotic_200m_3340_0					http://www.ncbi.nlm.nih.gov/protein/219667454 NADH dehydrogenase (quinone) PFAM: 4Fe-4S ferredoxin iron-sulfur binding domain protein Respiratory-chain 51 kDa subunit ferredoxin, iron-sulphur binding, conserved site KEGG: Fe-hydrogenase, beta subunit	21.0		NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit [Thermoplasmatales archaeon SCGC AB-540-F20]	10.0		COG1894 # C Energy production conversion Function: NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit Organism: Nostoc sp. PCC 7120 (Nos)	19.0	1.12.1.2	NAD-reducing hydrogenase subunit HoxF (EC 1.12.1.2) [Leptolyngbya sp. PCC 7375]	20.0				1.6.99.5	NAD(P)-dependent iron-only hydrogenase diaphorase component flavoprotein (EC:1.6.99.5) K00335 NADH dehydrogenase I subunit F [EC:1.6.5.3]	24.0
below_euphotic_200m_5160_0					http://www.ncbi.nlm.nih.gov/protein/226942434 molybdopterin biosynthesis protein	3.0		molybdopterin biosynthesis protein [Azotobacter vinelandii]	4.0					Dinucleotide-utilizing enzymes involved molybdopterin thiamine biosynthesis family 2 [Lentisphaera araneosa HTCC2155]	11.0					molybdopterin biosynthesis protein	2.0
below_euphotic_200m_5160_1								 [Verrucomicrobia bacterium SCGC AAA164-N20]	4.0					Dinucleotide-utilizing enzymes involved molybdopterin thiamine biosynthesis family 2 [Lentisphaera araneosa HTCC2155]	11.0						
below_euphotic_200m_5168_0														transcription antitermination protein NusG [SAR86 cluster bacterium SAR86B]	7.0						
below_euphotic_200m_5169_0					http://www.ncbi.nlm.nih.gov/protein/125973163 methionine synthase (B12-dependent) PFAM: dihydropteroate synthase, DHPS homocysteine S-methyltransferase Methionine B12-binding module, cap cobalamin B12-binding KEGG: 5-methyltetrahydrofolate--homocysteine methyltransferase	18.0		Methionine synthase [Mesorhizobium sp. STM 4661]	6.0		COG1410 # E Amino acid transport metabolism Function: Methionine synthase I, cobalamin-binding domain Organism: Sinorhizobium meliloti (Sme)	17.0	2.1.1.13	5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13) [Acetonema longum DSM 6540]	18.0				2.1.1.13	methionine synthase (B12-dependent) (EC:2.1.1.13) K00548 5-methyltetrahydrofolate--homocysteine methyltransferase [EC:2.1.1.13]	18.0
below_euphotic_200m_1084_0								branched-chain amino acid aminotransferase [Planctomyces maris]	6.0				2.6.1.42	Branched-chain amino acid aminotransferase (EC 2.6.1.42) [Schlesneria paludicola DSM 18645]	20.0						
below_euphotic_200m_1086_0					http://www.ncbi.nlm.nih.gov/protein/194289714 putative ALDEHYDE DEHYDROGENASE Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology Product type pe enzyme	23.0		betaine-aldehyde dehydrogenase [Pandoraea sp. SD6-2]	5.0		COG1012 # C Energy production conversion Function: NAD-dependent aldehyde dehydrogenases Organism: Bacillus subtilis (Bsu)	14.0	1.2.1.8	Betaine aldehyde dehydrogenase (EC 1.2.1.8) [Cupriavidus necator N-1]	18.0	1.2.1.60	Aldehyde dehydrogenase (NAD+) OS Shewanella piezotolerans (strain WP3 / JCM 13877) GN PE 3 SV 1 # UNIPROT B8CT61 CHMS-DEHYDROGENASE-RXN 1.2.1.60	31.0	1.2.1.8	betaine-aldehyde dehydrogenase, putative (EC:1.2.1.8) K00130 dehydrogenase [EC:1.2.1.8]	17.0
below_euphotic_200m_1082_0					RB898 http://www.ncbi.nlm.nih.gov/protein/32471139 sulfatase 1 precursor PMID: 20233298 11743194 best DB hits: BLAST: gb:AAF30402.1 (AF109924) precursor [Helix E 0.009	17.0		secreted protein containing DUF1501 [Rhodopirellula maiorica]	5.0					-putative related to sulfatases [Schlesneria paludicola DSM 18645]	8.0					sulfatase	1.0
below_euphotic_200m_283_0					pdxJ http://www.ncbi.nlm.nih.gov/protein/37519672 pyridoxine 5'-phosphate synthase involved de novo synthesis (Vitamin B6)	11.0		pyridoxine 5-phosphate synthase [Glaciecola mesophila]	5.0		COG0854 # H Coenzyme transport metabolism Function: Pyridoxal phosphate biosynthesis protein Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0	2.6.99.2	Pyridoxine 5'-phosphate synthase (EC 2.6.99.2) [endosymbiont Tevnia jerichonana (vent Tica)]	20.0	2.6.99.2	Pyridoxine 5'-phosphate synthase OS Desulfobacterium autotrophicum (strain ATCC 43914 / DSM 3382 HRM2) GN pdxJ PE 3 SV 1 # UNIPROT C0Q9S7 PDXJ-RXN 2.6.99.2	34.0	2.6.99.2	pdxJ pyridoxal phosphate biosynthetic protein PdxJ K03474 pyridoxine 5-phosphate synthase [EC:2.6.99.2]	20.0
below_euphotic_200m_4567_0								glycerol-3-phosphate dehydrogenase [Opitutaceae bacterium TAV1]	5.0				1.1.1.94	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94) [Coraliomargarita akajimensis DSM 45221]	19.0				1.1.1.94	Glycerol-3-phosphate dehydrogenase (NAD(P)(+)) (EC:1.1.1.94) K00057 glycerol-3-phosphate (NAD(P)+) [EC:1.1.1.94]	18.0
below_euphotic_200m_4566_1								ketopantoate hydroxymethyltransferase family protein [Octadecabacter arcticus]	5.0				2.1.2.11	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) [Octadecabacter antarcticus 238]	17.0						
below_euphotic_200m_4561_1								 [actinobacterium SCGC AAA015-D07]	3.0												
below_euphotic_200m_1267_0					http://www.ncbi.nlm.nih.gov/protein/224371945 	1.0		restriction endonuclease subunit M [Thermacetogenium phaeum]	6.0					Type II restriction enzyme, methylase subunits [Thermacetogenium phaeum DSM 12270]	10.0					type II restriction enzyme, methylase subunit	6.0
below_euphotic_200m_3319_0					http://www.ncbi.nlm.nih.gov/protein/159897756 oligopeptide/dipeptide ABC transporter, ATPase subunit KEGG: TIGRFAM: PFAM: transporter related Oligopeptide/dipeptide domain protein SMART: AAA	15.0		Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1) [Halanaerobium saccharolyticum]	8.0		COG1123 # R General function prediction only Function: ATPase components various ABC-type transport systems, contain duplicated Organism: Nostoc sp. PCC 7120 (Nos)	22.0		Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1) [Nostoc sp. PCC 7120]	10.0					dppD ABC-type dipeptide transport system, ATPase component K02031 peptide/nickel system ATP-binding protein K02032 protein	12.0
below_euphotic_200m_7031_0					http://www.ncbi.nlm.nih.gov/protein/152996807 hydroxyglutarate oxidase catalyzed formation 2-ketoglutarate from 2-hydroxyglutarate	8.0		hydroxyglutarate oxidase [Marinomonas sp. MWYL1]	5.0				1.1.99.2	L-2-hydroxyglutarate dehydrogenase (EC 1.1.99.2) # mitochondrial [Rattus norvegicus (Norway rat)]	20.0				1.1.99.2	L2HGDH, DKFZp469G0920 L-2-hydroxyglutarate dehydrogenase (EC:1.1.99.2) K00109 2-hydroxyglutarate [EC:1.1.99.2]	18.0
below_euphotic_200m_7038_0								 [alpha proteobacterium SCGC AB-629-G21]	4.0												
below_euphotic_200m_7038_1					http://www.ncbi.nlm.nih.gov/protein/71083911 sarcosine dehydrogenase	3.0		sarcosine dehydrogenase [Candidatus Pelagibacter sp. HTCC7211]	6.0				1.5.99.1	Sarcosine dehydrogenase (EC 1.5.99.1) [alpha proteobacterium HIMB5]	17.0				1.5.99.1	sarcosine dehydrogenase (EC:1.5.99.1) K00314 [EC:1.5.99.1]	15.0
below_euphotic_200m_7039_0					nqrF http://www.ncbi.nlm.nih.gov/protein/56708823 Na(+)-translocating NADH-quinone reductase subunit F uses energy from reduction ubiquinone-1 to ubiquinol move Na(+) ions cytoplasm periplasm	19.0		Na(+)-translocating NADH-quinone reductase subunit F [Alcanivorax hongdengensis]	7.0		COG2871 # C Energy production conversion Function: Na+-transporting NADH:ubiquinone oxidoreductase, subunit NqrF Organism: Neisseria meningitidis MC58 (Nme)	17.0		Na(+)-translocating NADH-quinone reductase subunit F (EC 1.6.5.-) [Klebsiella pneumoniae KCTC 2242]	11.0					nqrF Na(+)-translocating NADH-quinone reductase subunit F (EC:1.6.5.-) K00351 Na+-transporting NADH:ubiquinone oxidoreductase [EC:1.6.5.-]	12.0
below_euphotic_200m_4833_0					http://www.ncbi.nlm.nih.gov/protein/46908508 aminopeptidase C identified similarity to SP:Q56115 match protein family HMM PF03051	11.0		aminopeptidase C [Enterococcus dispar]	4.0		COG3579 # E Amino acid transport metabolism Function: Aminopeptidase C Organism: Streptococcus pneumoniae TIGR4 (Spn)	15.0	3.4.22.40	Aminopeptidase C (EC 3.4.22.40) [Bifidobacterium longum subsp. KACC 91563]	19.0				3.4.22.40	aminopeptidase C (bleomycin hydrolase) (EC:3.4.22.40) K01372 bleomycin hydrolase [EC:3.4.22.40]	19.0
below_euphotic_200m_4831_0					aceE http://www.ncbi.nlm.nih.gov/protein/91776426 pyruvate dehydrogenase subunit E1 E1 component part dehydrogenase forms complex DlaT LpdC	12.0		pyruvate dehydrogenase subunit E1 [Pseudomonas sp. M1]	7.0		COG2609 # C Energy production conversion Function: Pyruvate dehydrogenase complex, (E1) component Organism: Yersinia pestis (Ype)	16.0	1.2.4.1	Pyruvate dehydrogenase E1 component (EC 1.2.4.1) [Pseudomonas syringae pv. actinidiae str. NCPPB 3871]	23.0	1.2.4.1	Pyruvate dehydrogenase E1 component OS Mycobacterium smegmatis (strain ATCC 700084 / mc(2)155) GN aceE PE 1 SV # UNIPROT A0R0B0 RXN0-1134 1.2.4.1	32.0	1.2.4.1	2-oxo-acid dehydrogenase E1 subunit, homodimeric type (EC:1.2.4.1) K00163 pyruvate component [EC:1.2.4.1]	21.0
below_euphotic_200m_1661_0					http://www.ncbi.nlm.nih.gov/protein/154253521 transcription-repair coupling factor TIGRFAM: PFAM: helicase domain protein transcription factor CarD TRCF type III restriction protein res subunit DEAD/DEAH box SMART: DEAD-like helicases KEGG: repair	23.0		transcription-repair coupling factor [alpha proteobacterium IMCC14465]	6.0					Transcription-repair coupling factor [Thalassospira xiamenensis M-5 DSM 17429]	8.0					mfd transcription-repair coupling factor superfamily II helicase K03723 (superfamily helicase) [EC:3.6.4.-]	11.0
below_euphotic_200m_5520_0					http://www.ncbi.nlm.nih.gov/protein/157364479 guanylate kinase PFAM: SMART: kinase/L-type calcium channel region KEGG: tma:TM1689 kinase	11.0		Putative guanylate kinase [Clostridium chauvoei]	5.0				2.7.4.8	Guanylate kinase (EC 2.7.4.8) [Leptospira fainei serovar Hurstbridge str. BUT 6]	21.0				2.7.4.8	gmk guanylate kinase (EC:2.7.4.8) K00942 [EC:2.7.4.8]	16.0
below_euphotic_200m_6079_0								 [candidate division WS3 bacterium SCGC AAA252-D10]	6.0					permease component ABC transporter system [Aminobacterium colombiense DSM 12261]	9.0					protein unknown function DUF214 K02004	4.0
