orf_id	CAZy_2013-07-13(EC) 	CAZy_2013-07-13(product)	CAZy_2013-07-13(value)	EggNog_v3_2013_08_07(EC) 	EggNog_v3_2013_08_07(product)	EggNog_v3_2013_08_07(value)	RefSeq_complete_nr_v62_dec2013(EC) 	RefSeq_complete_nr_v62_dec2013(product)	RefSeq_complete_nr_v62_dec2013(value)	COG_2013-12-27(EC) 	COG_2013-12-27(product)	COG_2013-12-27(value)	seed-2014-01-30(EC) 	seed-2014-01-30(product)	seed-2014-01-30(value)	metacyc-v5-2011-10-21(EC) 	metacyc-v5-2011-10-21(product)	metacyc-v5-2011-10-21(value)	KEGG_pep_2013(EC) 	KEGG_pep_2013(product)	KEGG_pep_2013(value)
upper_euphotic_70m_5273_1					glnA1 http://www.ncbi.nlm.nih.gov/protein/111224547 glutamine synthetase 2 (glutamate--ammonia ligase 2) Evidence 2b : Function strongly homologous gene PubMedId 11445173 Product type e enzyme	21.0		L-glutamine synthetase, partial [Janibacter hoylei]	5.0		COG0174 # E Amino acid transport metabolism Function: Glutamine synthetase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	15.0	6.3.1.2	Glutamine synthetase type I (EC 6.3.1.2) [Microlunatus phosphovorus NM-1]	19.0	6.3.1.2	Glutamine synthetase OS Haloferax volcanii (strain ATCC 29605 / DSM 3757 JCM 8879 NBRC 14742 NCIMB 2012 VKM B-1768 DS2) GN glnA PE 3 SV 2 # UNIPROT P43386 GLUTAMINESYN-RXN 6.3.1.2	41.0	6.3.1.2	glutamine synthetase, type I (EC:6.3.1.2) K01915 synthetase [EC:6.3.1.2]	18.0
upper_euphotic_70m_1225_0					sucA http://www.ncbi.nlm.nih.gov/protein/15596782 2-oxoglutarate dehydrogenase E1 component SucA component oxoglutarate complex which catalyzes formation succinyl-CoA from 2-oxoglutarate SucA reaction dihydrolipoamide succinyltransferase-lipoate to form succinyltransferase-succinyldihydrolipoate carbon dioxide	22.0		2-oxoglutarate dehydrogenase E1 component [Pseudomonas sp. HPB0071]	7.0		COG0567 # C Energy production conversion Function: 2-oxoglutarate dehydrogenase complex, (E1) component, related enzymes Organism: Salmonella typhimurium LT2 (Sty)	19.0	1.2.4.2	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2) [Pseudomonas aeruginosa 213BR]	19.0	1.2.4.2	2-oxoglutarate dehydrogenase E1 component OS Cupriavidus necator (strain ATCC 17699 / H16 DSM 428 Stanier 337) GN odhA PE 3 SV 2 # UNIPROT Q59106 2OXOGLUTDECARB-RXN 1.2.4.2	37.0	1.2.4.2	sucA 2-oxoglutarate dehydrogenase E1 component (EC:1.2.4.2) K00164 [EC:1.2.4.2]	18.0
upper_euphotic_70m_9770_0					bchY http://www.ncbi.nlm.nih.gov/protein/39934595 chlorophyllide reductase subunit Y observed proteomics Citation: Proteomics from VerBerkmoes et al. (2003) unpublished	16.0		Chlorophyllide reductase subunit BchY [Caenispirillum salinarum]	6.0					Chlorophyllide reductase subunit BchY (EC 1.18.-.-) [Sphingomonas echinoides ATCC 14820]	10.0					bchY chlorophyllide reductase Y subunit (EC:1.18.-.-) K11334	7.0
upper_euphotic_70m_1229_0					http://www.ncbi.nlm.nih.gov/protein/91975747 putative acyl-CoA synthetase activates fatty acids binding to coenzyme A	11.0		putative acyl-CoA synthetase, partial [SAR86 cluster bacterium SAR86C]	8.0				6.2.1.3	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) [SAR86 cluster bacterium SAR86C]	18.0		Medium-chain-fatty-acid--CoA ligase OS Pseudomonas oleovorans GN alkK PE 3 SV 1 # UNIPROT Q00594 RXN-9623 MetaCyc:MONOMER-1083	16.0	2.3.1.86	putative acyl-CoA synthetase (EC:2.3.1.86) K00666 fatty-acyl-CoA synthase [EC:6.2.1.-]	18.0
upper_euphotic_70m_9807_0								dehydrogenase unknown specificity, short-chain alcohol [Pseudomonas sp. GM21]	8.0				1.1.1.100	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100) [Chelativorans sp. BNC1]	18.0					short-chain dehydrogenase/reductase SDR	3.0
upper_euphotic_70m_9773_1					fadH http://www.ncbi.nlm.nih.gov/protein/104780860 2,4-dienoyl-CoA reductase Evidence 2a : Function homologous gene experimentally demonstrated other organism Product type e enzyme	18.0		NADH:flavin oxidoreductase/NADH oxidase:FAD-dependent pyridinenucleotide-disulphide oxidoreductase, partial [gamma proteobacterium HTCC2207]	9.0		COG0446 # R General function prediction only Function: Uncharacterized NAD(FAD)-dependent dehydrogenases Organism: Escherichia coli O157:H7 EDL933 (EcZ)	17.0	1.3.1.34	2,4-dienoyl-CoA reductase [NADPH] (EC 1.3.1.34) [Cupriavidus necator N-1]	18.0				1.3.1.34	fadH1 2,4-dienoyl-CoA reductase FadH1 K00219 (NADPH2) [EC:1.3.1.34]	17.0
upper_euphotic_70m_4053_0					http://www.ncbi.nlm.nih.gov/protein/24373383  identified match to PFAM protein family HMM PF01925	8.0		membrane protein [Vibrio cholerae]	3.0		COG0730 # R General function prediction only Function: Predicted permeases Organism: Pseudomonas aeruginosa (Pae)	14.0		FIG011065:  [Vibrio tubiashii ATCC 19109]	5.0					 K07090	1.0
upper_euphotic_70m_5906_0					http://www.ncbi.nlm.nih.gov/protein/119385947 3-hydroxyacyl-CoA dehydrogenase, NAD-binding PFAM: Enoyl-CoA hydratase/isomerase dehydrogenase domain protein KEGG: acetoacetyl-CoA reductase	12.0		3-hydroxyacyl-CoA dehydrogenase [Thalassospira xiamenensis]	4.0				4.2.1.17	Enoyl-CoA hydratase (EC 4.2.1.17) / 3,2-trans-enoyl-CoA isomerase 5.3.3.8) 3-hydroxyacyl-CoA dehydrogenase 1.1.1.35) [Rhodospirillum rubrum F11]	24.0				1.1.1.35	3-hydroxyacyl-CoA dehydrogenase, putative K07516 dehydrogenase [EC:1.1.1.35]	16.0
upper_euphotic_70m_5905_0					DprA http://www.ncbi.nlm.nih.gov/protein/146341416 DNA processing chain A (DprA/Smf) Evidence 2b : Function strongly homologous gene PubMedId 7768823 Product type f factor	20.0		DNA protecting protein DprA [SAR116 cluster alpha proteobacterium HIMB100]	8.0		COG0758 # LU Function: Predicted Rossmann fold nucleotide-binding protein involved DNA uptake Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	18.0		Rossmann fold nucleotide-binding protein Smf possibly involved DNA uptake [Vibrio nigripulchritudo ATCC 27043]	12.0				2.3.3.13	DNA protecting protein DprA (EC:2.3.3.13) K04096 processing	16.0
upper_euphotic_70m_5904_0					ruvB http://www.ncbi.nlm.nih.gov/protein/170723159 Holliday junction DNA helicase RuvB promotes strand exchange during homologous recombination RuvAB complex branch migration RuvABC scans migration resolves junctions consensus sequences forms hexameric rings around opposite arms requires ATP orientation determines direction	34.0		Holliday junction DNA helicase RuvB [Pseudomonas sp. Chol1]	8.0		COG2255 # L Replication, recombination repair Function: Holliday junction resolvasome, helicase subunit Organism: Escherichia coli O157:H7 EDL933 (EcZ)	18.0		Holliday junction DNA helicase RuvB [endosymbiont Tevnia jerichonana (vent Tica)]	10.0				3.1.22.4	ruvB Holliday junction DNA helicase RuvB (EC:3.1.22.4) K03551 holliday	19.0
upper_euphotic_70m_5904_1					ybgC http://www.ncbi.nlm.nih.gov/protein/254787339 tol-pal system-associated acyl-CoA thioesterase identified match to protein family HMM PF03061 TIGR00051 TIGR02799	14.0		4-hydroxybenzoyl-CoA thioesterase [Microbulbifer variabilis]	4.0					4-hydroxybenzoyl-CoA thioesterase family active site [Dechloromonas aromatica RCB]	8.0				3.1.2.23	ybgC tol-pal system-associated acyl-CoA thioesterase (EC:3.1.2.-) K01075 4-hydroxybenzoyl-CoA [EC:3.1.2.23]	19.0
upper_euphotic_70m_5904_2					tolQ http://www.ncbi.nlm.nih.gov/protein/53804467 protein identified similarity to SP:P05828 match protein family HMM PF01618	10.0		gramicidin S synthase [Acinetobacter ursingii]	5.0					MotA/TolQ/ExbB proton channel family protein [Pseudomonas syringae pv. avellanae str. ISPaVe037]	10.0					MotA/TolQ/ExbB proton channel K03562 biopolymer transport protein TolQ	7.0
upper_euphotic_70m_5902_0					gabD http://www.ncbi.nlm.nih.gov/protein/66043362 succinate-semialdehyde dehydrogenase I catalyzes formation succinate from semialdehyde NADP dependent	12.0		succinate-semialdehyde dehydrogenase I [Pseudomonas putida]	5.0		COG1012 # C Energy production conversion Function: NAD-dependent aldehyde dehydrogenases Organism: Escherichia coli O157:H7 EDL933 (EcZ)	16.0	1.2.1.20	Glutarate-semialdehyde dehydrogenase (EC 1.2.1.20) Succinate-semialdehyde [NAD(P)+] 1.2.1.16) [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	24.0	1.2.1.60	Succinate-semialdehyde dehydrogenase OS Shewanella piezotolerans (strain WP3 / JCM 13877) GN PE 3 SV 1 # UNIPROT B8CK70 CHMS-DEHYDROGENASE-RXN 1.2.1.60	30.0	1.2.1.16	succinate semialdehyde dehydrogenase, putative (EC:1.2.1.16) K00135 succinate-semialdehyde dehydrogenase (NADP+) [EC:1.2.1.16]	20.0
upper_euphotic_70m_5900_1								 [gamma proteobacterium SCGC AAA076-P13]	4.0					 [Synechococcus phage S-SSM7.]	3.0						
upper_euphotic_70m_5909_0					secA http://www.ncbi.nlm.nih.gov/protein/148238477 preprotein translocase subunit SecA functions protein export interact acidic membrane phospholipids SecYEG complex binds to preproteins ATP undergoes conformational change promote insertion SecA/bound preprotein hydrolysis appears drive release from SecA deinsertion membrane additional proteins SecD/F/YajC aid recycling exists equilibrium between monomers dimers may possibly form higher order oligomers some organisms, there are paralogous that been found be nonessential but do function secretion subset exported	62.0		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Halanaerobium saccharolyticum]	11.0		COG0653 # U Intracellular trafficking, secretion, vesicular transport Function: Preprotein translocase subunit SecA (ATPase, RNA helicase) Organism: Nostoc sp. PCC 7120 (Nos)	22.0		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Leptolyngbya sp. PCC 7375]	13.0					secA, azi, div preprotein translocase subunit SecA K03070 SecA	8.0
upper_euphotic_70m_5909_1					wecD http://www.ncbi.nlm.nih.gov/protein/33241251 putative acetyltransferase, GNAT family family	6.0		GNAT family acetyltransferase [Prochlorococcus marinus]	5.0					Acetyltransferase (GNAT) family, homolog [Prochlorococcus marinus str. MIT 9301]	9.0					GNAT family acetyltransferase	3.0
upper_euphotic_70m_7506_0					http://www.ncbi.nlm.nih.gov/protein/71734225 TPR domain-containing protein identified match to protein family HMM PF00515 PF07719	10.0		TPR domain protein [marine gamma proteobacterium HTCC2080]	6.0		COG0457 # R General function prediction only Function: FOG: TPR repeat Organism: Pseudomonas aeruginosa (Pae)	15.0		FIG140336: TPR domain protein [Pseudomonas syringae pv. actinidiae str. NCPPB 3739]	10.0					tetratricopeptide repeat-containing protein	2.0
upper_euphotic_70m_9842_0					http://www.ncbi.nlm.nih.gov/protein/187735493 ABC transporter related PFAM: SMART: AAA ATPase KEGG: transporter, ATP-binding protein	11.0		aBC transporter related [Akkermansia sp. CAG:344]	6.0					COG0488: ATPase components ABC transporters duplicated domains [Coraliomargarita akajimensis DSM 45221]	11.0					ABC transporter related protein K06158 ATP-binding cassette, sub-family F, member 3	10.0
upper_euphotic_70m_9843_0					http://www.ncbi.nlm.nih.gov/protein/120556385 tripartite ATP-independent periplasmic transporter DctQ PFAM: Tripartite transporter, DctQ component KEGG: TRAP-type mannitol/chloroaromatic compound transport system, small permease component	18.0		tripartite ATP-independent periplasmic transporter DctQ component, partial [Vibrio parahaemolyticus]	9.0					TRAP dicarboxylate transporter, DctQ subunit, unknown substrate 6 [Vibrio nigripulchritudo ATCC 27043]	12.0					tripartite ATP-independent periplasmic transporter DctQ component	6.0
upper_euphotic_70m_9843_1					http://www.ncbi.nlm.nih.gov/protein/120556384 TRAP dicarboxylate transporter- DctP subunit PFAM: KEGG: vpa:VP1911 extracellular solute-binding protein, family 7	14.0		ABC transporter substrate-binding protein [Vibrio sp. HENC-03]	6.0		COG4663 # Q Secondary metabolites biosynthesis, transport catabolism Function: TRAP-type mannitol/chloroaromatic compound system, periplasmic component Organism: Vibrio cholerae (Vch)	19.0		TRAP transporter solute receptor, unknown substrate 6 [Vibrio splendidus ATCC 33789]	11.0					TRAP-type mannitol/chloroaromatic compound transporter periplasmic protein	5.0
upper_euphotic_70m_9840_0					SPO1873 http://www.ncbi.nlm.nih.gov/protein/56696749 indolepyruvate ferredoxin oxidoreductase Catalyzes ferredoxin-dependent oxidative decarboxylation arylpyruvates	10.0		Indolepyruvate ferredoxin oxidoreductase, alpha beta subunits [Rhodobacter sp. AKP1]	9.0		COG4231 # C Energy production conversion Function: Indolepyruvate ferredoxin oxidoreductase, alpha beta subunits Organism: Caulobacter vibrioides (Ccr)	17.0		Indolepyruvate ferredoxin oxidoreductase, alpha beta subunits [Tetrathiobacter kashmirensis WT001]	9.0		SalQ OS Salinispora tropica GN salQ PE 4 SV 1 # UNIPROT B0L7F0 RXN-11718	14.0	1.2.7.8	indolepyruvate ferredoxin oxidoreductase (EC:1.2.7.8) K04090 [EC:1.2.7.8]	16.0
upper_euphotic_70m_3083_1					pth http://www.ncbi.nlm.nih.gov/protein/148660796 peptidyl-tRNA hydrolase Enables recycling peptidyl-tRNAs produced termination translation	10.0		peptidyl-tRNA hydrolase [Mycobacterium sp. 155]	5.0		COG0193 # J Translation, ribosomal structure biogenesis Function: Peptidyl-tRNA hydrolase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	15.0	3.1.1.29	Peptidyl-tRNA hydrolase (EC 3.1.1.29) [Mycobacterium avium subsp. paratuberculosis DT 3]	20.0				3.1.1.29	pth peptidyl-tRNA hydrolase (EC:3.1.1.29) K01056 hydrolase, PTH1 family [EC:3.1.1.29]	19.0
upper_euphotic_70m_5723_1					pdxH http://www.ncbi.nlm.nih.gov/protein/157737776 pyridoxamine 5'-phosphate oxidase Pfam match to PF01243 score 92.7, E-value 1E-024	13.0		Pyridoxamine 5'-phosphate oxidase [Leptolyngbya sp. PCC 7375]	7.0		COG0259 # H Coenzyme transport metabolism Function: Pyridoxamine-phosphate oxidase Organism: Nostoc sp. PCC 7120 (Nos)	15.0	1.4.3.5	Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5) [Leptolyngbya sp. PCC 7375]	19.0	1.4.3.5	Pyridoxine/pyridoxamine 5'-phosphate oxidase OS Rubrobacter xylanophilus (strain DSM 9941 / NBRC 16129) GN pdxH PE 3 SV 2 # UNIPROT Q1ATH8 PNPOXI-RXN 1.4.3.5	33.0	1.4.3.5	pdxH pyridoxamine 5'-phosphate oxidase (EC:1.4.3.5) K00275 [EC:1.4.3.5]	17.0
upper_euphotic_70m_3554_0					dnaA http://www.ncbi.nlm.nih.gov/protein/71083115 chromosomal replication initiator protein	5.0		chromosome replication initiation protein DnaA [Candidatus Pelagibacter ubique]	7.0					Chromosomal replication initiator protein DnaA [Pelagibacter sp. HTCC7211]	7.0					chromosomal replication initiator protein DnaA K02313	5.0
upper_euphotic_70m_3555_0														Nitrogen regulation protein ntrY (EC 2.7.3.-) [Nitrococcus mobilis Nb-231]	8.0						
upper_euphotic_70m_3550_1					http://www.ncbi.nlm.nih.gov/protein/182411852 inosine/uridine-preferring nucleoside hydrolase PFAM: Inosine/uridine-preferring KEGG: inosine-uridine preferring hydrolase	9.0		Inosine-uridine nucleoside N-ribohydrolase [Xenococcus sp. PCC 7305]	7.0				3.2.2.1	Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1) [Xenococcus sp. PCC 7305]	20.0					putative ribonucleoside hydrolase (EC:3.2.-.-)	4.0
upper_euphotic_70m_3551_0					pRL80083 http://www.ncbi.nlm.nih.gov/protein/116255144 putative dehydrogenase, fusion CDS fusion protein which C-terminus from codon 456 similar to Sulfolobus solfataricus pyruvate beta subunit PdhB-2 or sso1526 SWALL:Q97Y22 (EMBL:AE006767) (324 aa), N-terminus Chlamydia pneumoniae PdhA/PdhB cpn0033 cp0743 cpb0037 SWALL:Q9Z9E8 (EMBL:AE001588) (678 aa) similarity:fasta (EMBL:AE006767) solfataricus subunit pdhb-2 sso1526 length 324 aa 329 aa overlap query 455-780 subject 1-323 (EMBL:AE001588) pneumoniae pyruvate pdha/pdhb cpb0037 678 653 155-778 70-674	52.0		dehydrogenase [Anaerophaga thermohalophila]	3.0					Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-) / beta-subunit [Clostridium stercorarium subsp. DSM 8532]	14.0				1.2.4.4	transketolase central region K11381 2-oxoisovalerate dehydrogenase E1 component [EC:1.2.4.4]	19.0
upper_euphotic_70m_6106_0					http://www.ncbi.nlm.nih.gov/protein/218781804 protein unknown function DUF264 PFAM: KEGG: hypothetical	7.0		 [Desulfatibacillum alkenivorans]	2.0					 [Verrucomicrobia bacterium SCGC AAA168-E21]	4.0			
upper_euphotic_70m_6104_0					MTH692 http://www.ncbi.nlm.nih.gov/protein/15678719 stomatin-like protein Function Code:11.01 - Cell envelope, Membrane proteins--porins--and lipoproteins similar to, gp:GI:e264116:g1524234, p() 1.3E-54, pid 39%	18.0		SPFH/Band 7/PHB domain protein [Clostridium ultunense]	5.0		COG0330 # O Posttranslational modification, protein turnover, chaperones Function: Membrane protease subunits, stomatin/prohibitin homologs Organism: Mycobacterium tuberculosis CDC1551 (MtC)	18.0		Putative stomatin/prohibitin-family membrane protease subunit YbbK [Rhodococcus jostii RHA1]	9.0					membrane protease family protein	3.0
upper_euphotic_70m_6100_0														 [Prochlorococcus phage Syn33.]	3.0						
upper_euphotic_70m_2684_0					http://www.ncbi.nlm.nih.gov/protein/187735172 3-isopropylmalate dehydratase, large subunit KEGG: scl:sce0086 isopropylmalate isomerase, TIGRFAM: PFAM: aconitate hydratase domain protein	14.0		3-isopropylmalate dehydratase, large subunit [Gloeocapsa sp. PCC 73106]	8.0		COG0065 # E Amino acid transport metabolism Function: 3-isopropylmalate dehydratase large subunit Organism: Nostoc sp. PCC 7120 (Nos)	18.0	4.2.1.33	3-isopropylmalate dehydratase large subunit (EC 4.2.1.33) [Nostoc sp. PCC 7120]	20.0	4.2.1.33	3-isopropylmalate dehydratase large subunit OS Natronomonas pharaonis (strain DSM 2160 / ATCC 35678) GN leuC PE 3 SV 1 # UNIPROT Q3IRQ4 RXN-8991 NPHA348780:NP2194A-MONOMER 4.2.1.33	35.0	4.2.1.33	LEU1 Isopropylmalate isomerase, catalyzes second step leucine biosynthesis pathway (EC:4.2.1.33) K01702 3-isopropylmalate dehydratase [EC:4.2.1.33]	24.0
upper_euphotic_70m_2684_1					leuD http://www.ncbi.nlm.nih.gov/protein/86606841 isopropylmalate isomerase small subunit catalyzes isomerization between 2-isopropylmalate 3-isopropylmalate leucine biosynthesis forms heterodimer LeuC/D	16.0		3-isopropylmalate dehydratase, small subunit [Gloeocapsa sp. PCC 73106]	8.0		COG0066 # E Amino acid transport metabolism Function: 3-isopropylmalate dehydratase small subunit Organism: Nostoc sp. PCC 7120 (Nos)	18.0	4.2.1.33	3-isopropylmalate dehydratase small subunit (EC 4.2.1.33) [Gloeocapsa sp. PCC 73106]	20.0	4.2.1.33	3-isopropylmalate dehydratase small subunit OS Nostoc sp. (strain PCC 7120 / UTEX 2576) GN leuD PE 3 SV 1 # UNIPROT Q8YX03 RXN-8991 NSP103690:ALL1416-MONOMER 4.2.1.33	35.0	4.2.1.33	leuD isopropylmalate isomerase small subunit (EC:4.2.1.33) K01704 3-isopropylmalate/(R)-2-methylmalate dehydratase [EC:4.2.1.33 4.2.1.35]	21.0
upper_euphotic_70m_2686_0					http://www.ncbi.nlm.nih.gov/protein/154252652 acyl-CoA dehydrogenase domain-containing protein PFAM: domain KEGG: family protein	8.0		acyl-CoA dehydrogenase [marine gamma proteobacterium HTCC2143]	6.0					Acyl-CoA dehydrogenase family protein [marine gamma proteobacterium HTCC2143]	7.0					acyl-CoA dehydrogenase family protein	3.0
upper_euphotic_70m_2681_0					JGI38513 JGI:JGI38513 http://genome.jgi-psf.org/cgi-bin/dispGeneModel?db Monbr1&id 38513 annotation not available	8.0								Uncharacterized aarF domain-containing protein kinase At1g71810, chloroplastic [Aureococcus anophagefferens CCMP 1984]	10.0					 K08869 aarF domain-containing kinase	4.0
upper_euphotic_70m_2680_0					purP http://www.ncbi.nlm.nih.gov/protein/91773022 5-formaminoimidazole-4-carboxamide-1-(beta)-D- ribofuranosyl 5'-monophosphate synthetase-like protein similar to PurP from Methanocaldococcus jannaschii	12.0		5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [Methanosarcina mazei]	5.0		COG1759 # R General function prediction only Function: ATP-utilizing enzymes ATP-grasp superfamily (probably carboligases) Organism: Methanosarcina acetivorans str.C2A (Mac)	19.0		Possible subunit variant phosphoribosylaminoimidazolecarboxamide formyltransferase [alternate form] [Methanococcoides burtonii DSM 6242]	11.0					IMP biosynthesis enzyme PurP domain protein K06863 5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.-]	10.0
upper_euphotic_70m_2683_0					http://www.ncbi.nlm.nih.gov/protein/240140729 putative DNA-binding protein, hemimethylated (yccV-like) Evidence 3 : Function proposed based presence conserved amino acid motif, structural feature or limited homology PubMedId 12700277 Product type f factor	27.0		hemimethylated DNA binding domain-containing protein [Brucella melitensis]	6.0		COG3785 # S Function unknown Function: Uncharacterized conserved protein Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	14.0		hemimethylated DNA binding domain protein [Sphingomonas sp. S17]	7.0					hemimethylated DNA binding protein K11940 heat shock protein HspQ	7.0
upper_euphotic_70m_2939_0					http://www.ncbi.nlm.nih.gov/protein/126463707 ABC transporter related PFAM: SMART: AAA ATPase KEGG: branched chain amino acid family transporter, ATPase subunit	16.0		leucine/isoleucine/valine transporter subunit  ATP-binding component ABC superfamily [Mesorhizobium sp. STM 4661]	11.0		COG0411 # E Amino acid transport metabolism Function: ABC-type branched-chain amino systems, ATPase component Organism: Mesorhizobium loti (Mlo)	18.0		Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1) [Nitratireductor indicus C115]	11.0					branched chain amino acid ABC transporter ATPase K01995 branched-chain transport system ATP-binding protein	12.0
upper_euphotic_70m_3881_0					http://www.ncbi.nlm.nih.gov/protein/134298915 peptidase M24 PFAM: creatinase KEGG: sth:STH1865 Xaa-Pro dipeptidase	9.0		peptidase M24 [Halorubrum terrestre]	4.0		COG0006 # E Amino acid transport metabolism Function: Xaa-Pro aminopeptidase Organism: Mycobacterium tuberculosis H37Rv (Mtu)	15.0	3.4.11.18	Methionine aminopeptidase (EC 3.4.11.18) [Alicyclobacillus acidocaldarius subsp. Tc-4-1]	18.0				3.4.13.9	pepQ Xaa-Pro dipeptidase (EC:3.4.13.9) K01271 [EC:3.4.13.9]	16.0
upper_euphotic_70m_3881_1					Efp http://www.ncbi.nlm.nih.gov/protein/147677497 elongation factor P Involved peptide bond synthesis alters affinity ribosome aminoacyl-tRNA	13.0		elongation factor P [Nocardioides sp. CF8]	6.0		COG0231 # J Translation, ribosomal structure biogenesis Function: Translation elongation factor P (EF-P)/translation initiation 5A (eIF-5A) Organism: Mycobacterium tuberculosis H37Rv (Mtu)	21.0		Translation elongation factor P [Lactobacillus suebicus KCTC 3549]	8.0					chloroplast translation elongation factor P (EF-P) K02356	7.0
upper_euphotic_70m_3882_0					http://www.ncbi.nlm.nih.gov/protein/167647017 acyl-CoA dehydrogenase domain-containing protein PFAM: domain Acyl-CoA type 2 domain KEGG:	10.0		Acyl-CoA dehydrogenase [Magnetospirillum sp. SO-1]	5.0		COG1960 # I Lipid transport metabolism Function: Acyl-CoA dehydrogenases Organism: Pseudomonas aeruginosa (Pae)	13.0	1.3.99.12	Branched-chain acyl-CoA dehydrogenase (EC 1.3.99.12) [Rhodospirillum rubrum F11]	18.0				1.3.99.2	medium-chain acyl-CoA dehydrogenase, putative (EC:1.3.99.2) K11538 isobutyryl-CoA dehydrogenase [EC:1.3.99.-]	19.0
upper_euphotic_70m_3334_1					PF0876 http://www.ncbi.nlm.nih.gov/protein/18977248 50S ribosomal protein L15e Function Code: 13.4 Translation: Ribosomal proteins: synthesis modification	13.0		ribosomal protein L15E, partial [Thermoplasmatales archaeon SCGC AB-539-N05]	7.0		COG1632 # J Translation, ribosomal structure biogenesis Function: Ribosomal protein L15E Organism: Methanosarcina acetivorans str.C2A (Mac)	15.0		LSU ribosomal protein L15e [Methanococcoides burtonii DSM 6242]	7.0					Ribosomal protein L15  K02877 large subunit ribosomal L15e	7.0
upper_euphotic_70m_3335_0					http://www.ncbi.nlm.nih.gov/protein/269836832 UBA/THIF-type NAD/FAD binding protein PFAM: MoeZ/MoeB domain KEGG: molybdopterin biosynthesis protein MoeB, putative	12.0		thiamine biosynthesis protein ThiF [Brevibacillus brevis]	5.0					molybdopterin biosynthesis protein MoeB [Kuenenia stuttgartiensis enrichment culture clone RU1]	9.0					moeB molybdopterin biosynthesis protein MoeB K11996 adenylyltransferase sulfurtransferase	7.0
upper_euphotic_70m_3888_0					typA http://www.ncbi.nlm.nih.gov/protein/111225477 GTP-binding protein typA/BipA (tyrosine phosphorylated A) Evidence 2b : Function strongly homologous gene Product type f factor	18.0		GTP-binding protein TypA or BipA [Streptomyces rimosus]	6.0		COG1217 # T Signal transduction mechanisms Function: Predicted membrane GTPase involved stress response Organism: Mycobacterium tuberculosis H37Rv (Mtu)	18.0		GTP-binding protein TypA/BipA [Serinicoccus profundi MCCC 1A05965]	6.0					GBA1 GTP binding protein TypA K06207 GTP-binding	6.0
upper_euphotic_70m_3889_1					http://www.ncbi.nlm.nih.gov/protein/77462776 AcrB/AcrD/AcrF multidrug efflux pump part RND (Resistance-Nodulation-Cell Division) Superfamily Citation: Elkins CA et al,J Bacteriol. 2003 Sep185(18):5349-56. PMID: 12949086	20.0		RND multidrug efflux transporter [alpha proteobacterium JLT2015]	7.0		COG0841 # V Defense mechanisms Function: Cation/multidrug efflux pump Organism: Agrobacterium tumefaciens strain C58 (Cereon) (Atu)	16.0		RND multidrug efflux transporter Acriflavin resistance protein [Alteromonas macleodii str. 'Black Sea 11']	12.0					RND family efflux transporter K03296 hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1	11.0
upper_euphotic_70m_3338_0					secE http://www.ncbi.nlm.nih.gov/protein/32475089 SecE protein best DB hits: PFAM: PF00584 SecE/Sec61-gamma subunits E 2.2e-07	12.0		Preprotein translocase subunit SecE [Planctomyces brasiliensis]	6.0											preprotein translocase, SecE subunit K03073 translocase subunit	6.0
upper_euphotic_70m_6636_0					pilD http://www.ncbi.nlm.nih.gov/protein/152984319 type 4 prepilin peptidase PilD Annotation generated automatically transferring annotation from manually curated GenBank accession AE004091 identified match to protein family HMM PF01478 PF06750	25.0		type 4 prepilin peptidase PilD, partial [Pseudomonas aeruginosa]	8.0		COG1989 # NOU Function: Type II secretory pathway, prepilin signal peptidase PulO related peptidases Organism: Xylella fastidiosa 9a5c (Xfa)	19.0	3.4.23.43	Leader peptidase (Prepilin peptidase) (EC 3.4.23.43) / N-methyltransferase 2.1.1.-) [Pseudomonas aeruginosa 213BR]	22.0				3.4.23.43	Type 4 prepilin peptidase 1. Aspartic peptidase. MEROPS family A24A (EC:3.4.23.43) K02654 leader (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]	29.0
